,,event,position,timestamp,status,rate
132,5,1,311,384,0,1
132,6,0,311,388,1,1
132,7,2,309,391,1,1
132,8,1,355,437,0,1
132,9,0,355,451,1,1
132,10,1,458,554,0,1
132,11,0,458,567,1,1
133,0,0,0,2,1,1
133,1,0,76,111,1,1
133,2,1,140,182,0,1
133,3,0,140,188,1,1
133,4,1,192,240,0,1
133,5,0,192,278,1,1
133,6,1,253,339,0,1
133,7,1,263,355,0,1
133,8,0,263,384,1,1
134,0,0,0,1,1,1
134,1,0,454,374,1,1
135,0,0,0,1,1,1
136,0,0,0,1,1,1
136,1,1,93,103,0,1
136,2,0,93,109,1,1
136,3,1,121,137,0,1
136,4,0,121,181,1,1
136,5,0,137,199,1,1
136,6,1,220,283,0,1
136,7,0,220,288,1,1
136,8,1,250,317,0,1
136,9,0,250,337,1,1
136,10,1,277,364,0,1
136,11,0,277,423,1,1
136,12,2,304,461,1,1
136,13,1,304,462,0,1
136,14,0,304,490,1,1
136,15,1,349,540,0,1
136,16,0,349,543,1,1
136,17,2,342,575,1,1
136,18,3,342,582,1,1
136,19,1,343,583,0,1
136,20,3,373,590,0,1
136,21,1,422,645,0,1
136,22,0,422,655,1,1
136,23,1,464,698,0,1
136,24,0,464,722,1,1
136,25,1,477,735,0,1
136,26,0,477,740,1,1
136,27,1,494,757,0,1
136,28,0,494,763,1,1
136,29,1,551,820,0,1
136,30,2,542,865,0,1
136,31,2,533,870,0,1
136,32,1,551,889,0,1
136,33,3,574,952,0,1
136,34,2,547,957,0,1
136,35,2,575,1002,0,1
136,36,2,560,1009,0,1
136,37,1,571,1020,0,1
136,38,0,571,1048,1,1
136,39,1,613,1090,0,1
136,40,0,613,1104,1,1
136,41,1,643,1134,0,1
136,42,0,643,1139,1,1
136,43,2,642,1147,1,1
136,44,1,643,1150,0,1
136,45,0,643,1157,1,1
136,46,1,660,1183,0,1
136,47,0,660,1353,1,1
136,48,1,762,1455,0,1
136,49,0,762,1476,1,1
137,0,1,308,257,0,1.0
137,1,0,0,283,1,1.0
137,2,0,6,11,1,1.0
137,3,4,9,16,1,1.25
138,0,1,297,245,0,1.0
138,1,0,297,253,1,1.0
138,2,0,0,3,1,1.0
138,3,4,25,29,1,1.25
139,0,0,3,13,1,1.0
139,1,1,9,21,0,1.0
139,2,0,9,24,1,1.0
139,3,1,27,40,0,1.0
139,4,0,27,85,1,1.0
139,5,1,124,163,0,1.0
139,6,0,124,211,1,1.0
139,7,1,213,283,0,1.0
139,8,0,213,373,1,1.0
139,9,1,259,410,0,1.0
139,10,0,259,432,1,1.0
139,11,1,304,475,0,1.0
139,12,0,304,496,1,1.0
139,13,1,344,528,0,1.0
139,14,0,344,562,1,1.0
139,15,3,427,631,1,1.0
139,16,1,426,632,0,1.0
139,17,2,420,636,0,1.0
139,18,0,422,688,1,1.0
139,19,1,555,795,0,1.0
139,20,0,555,856,1,1.0
139,21,1,637,922,0,1.0
139,22,0,637,963,1,1.0
139,23,0,0,1045,1,1.0
139,24,1,1,6,0,1.0
139,25,0,1,9,1,1.0
139,26,4,3,12,1,1.25
140,0,0,0,1,1,1
140,1,0,4,22,1,1
140,2,0,74,286,1,1
140,3,0,195,410,1,1
140,4,1,232,453,0,1
140,5,0,232,463,1,1
140,6,1,252,483,0,1
140,7,0,252,496,1,1
140,8,1,308,551,0,1
140,9,0,308,558,1,1
140,10,1,314,564,0,1
140,11,0,314,570,1,1
140,12,2,315,577,1,1
140,13,2,308,582,1,1
140,14,2,463,766,1,1
140,15,1,463,767,0,1
140,16,0,463,774,1,1
140,17,3,482,786,1,1
141,0,0,0,1,1,1.0
141,1,1,58,58,0,1.0
141,2,0,58,112,1,1.0
141,3,4,61,116,1,1.5
142,0,0,0,22,1,1.0
142,1,0,1,41,1,1.0
142,2,1,2,42,0,1.0
142,3,1,3,46,0,1.0
142,4,0,3,66,1,1.0
142,5,0,36,732,1,1.0
142,6,2,82,773,1,1.0
142,7,6,400,1027,1,1.0
143,0,2,148,133,-1,1.0
143,1,0,0,1,1,1.0
143,2,4,17,19,1,1.25
144,0,0,0,1,1,1
145,0,0,0,0,1,1
145,1,0,0,4,1,1
146,0,2,775,684,-1,1.0
146,1,0,0,7,1,1.0
146,2,2,122,140,1,1.0
146,3,4,185,206,1,1.25
147,0,0,0,1,1,1
148,0,0,0,1,1,1.0
148,1,1,41,35,0,1.0
148,2,0,41,87,1,1.0
148,3,0,185,187,1,1.0
148,4,4,330,285,1,2.0
149,0,0,0,1,1,1.0
149,1,4,20,16,1,1.25
150,0,0,0,4,1,1
151,0,0,0,0,1,1.0
151,1,4,352,177,1,1.5
152,0,0,0,5,1,1
153,0,0,0,0,1,1.0
153,1,4,0,1,1,2.0
154,0,3,21,14,-1,1
154,1,3,299,152,-1,1
154,2,0,0,2,1,1
155,0,0,0,1,1,1
156,0,3,58,33,-1,1
156,1,0,0,4,1,1
157,0,0,0,0,1,1.0
157,1,3,372,243,1,1.0
157,2,4,0,1,1,2.0
158,0,0,0,1,1,1.0
158,1,2,484,5,1,1.0
158,2,1,464,10,0,1.0
158,3,4,13,24,0,2.0
159,0,0,404,5,1,1
159,1,0,405,15,1,1
160,0,0,0,1,1,1
160,1,0,241,277,1,1
161,0,0,0,8,1,1
161,1,0,3,14,1,1
161,2,0,6,25,1,1
161,3,0,12,36,1,1
162,0,0,0,0,1,1.0
162,1,1,1,16,0,1.0
162,2,0,1,25,1,1.0
162,3,1,5,29,0,1.0
162,4,0,5,35,1,1.0
162,5,1,49,70,0,1.0
162,6,1,385,376,0,1.0
162,7,4,0,1,1,1.25
163,0,0,0,1,1,1
163,1,3,46,28,1,1
163,2,3,63,29,1,1
163,3,3,77,34,1,1
163,4,3,102,39,1,1
163,5,3,113,43,1,1
163,6,3,132,47,1,1
163,7,3,152,49,1,1
163,8,0,166,52,1,1
163,9,3,188,54,1,1
163,10,3,207,55,1,1
163,11,3,230,60,1,1
163,12,0,243,64,1,1
163,13,3,266,66,1,1
163,14,3,291,70,1,1
163,15,3,315,72,1,1
163,16,3,339,77,1,1
163,17,3,360,81,1,1
163,18,3,382,85,1,1
163,19,3,400,88,1,1
163,20,3,412,92,1,1
163,21,3,444,99,1,1
163,22,3,461,103,1,1
163,23,3,482,108,1,1
163,24,3,499,112,1,1
163,25,3,512,115,1,1
164,0,0,0,1,1,1
165,0,0,0,1,1,1
166,0,0,0,1,1,1
166,1,0,522,633,1,1
166,2,2,0,652,1,1
166,3,3,14,657,1,1
166,4,0,19,661,1,1
166,5,3,35,664,1,1
166,6,3,49,670,1,1
166,7,3,67,673,1,1
166,8,3,81,675,1,1
166,9,3,103,679,1,1
166,10,3,124,682,1,1
166,11,3,146,685,1,1
166,12,3,172,692,1,1
166,13,0,188,694,1,1
166,14,3,202,695,1,1
166,15,0,215,697,1,1
166,16,3,233,699,1,1
166,17,3,252,703,1,1
166,18,3,265,707,1,1
166,19,0,278,709,1,1
166,20,3,298,710,1,1
166,21,3,305,713,1,1
166,22,3,318,716,1,1
166,23,3,329,718,1,1
166,24,0,344,719,1,1
166,25,2,357,723,1,1
166,26,3,368,725,1,1
166,27,0,375,727,1,1
166,28,3,397,728,1,1
166,29,3,409,734,1,1
166,30,3,440,738,1,1
166,31,0,448,740,1,1
166,32,0,468,743,1,1
166,33,3,481,744,1,1
166,34,3,496,747,1,1
166,35,3,513,750,1,1
166,36,0,527,752,1,1
166,37,3,545,754,1,1
167,0,0,0,1,1,1.0
167,1,1,50,30,0,1.0
167,2,4,266,228,0,2.0
168,0,0,0,1,1,1
168,1,0,169,20,1,1
168,2,2,163,33,0,1
169,0,0,0,1,1,1
169,1,3,395,266,1,1
170,0,0,0,1,1,1
170,1,2,12,10,1,1
170,2,3,57,107,1,1
170,3,2,212,114,1,1
170,4,2,201,123,1,1
170,5,1,215,140,0,1
170,6,0,308,148,1,1
171,0,0,104,197,-1,1.0
171,1,3,132,202,-1,1.0
171,2,3,186,208,-1,1.0
171,3,3,218,215,-1,1.0
171,4,1,250,223,0,1.0
171,5,0,250,239,1,1.0
171,6,1,352,291,0,1.0
171,7,0,352,303,1,1.0
171,8,1,579,311,0,1.0
171,9,0,0,116,1,1.0
171,10,1,14,130,0,1.0
171,11,0,14,135,1,1.0
171,12,4,71,193,1,2.0
172,0,3,347,2,-1,1
173,0,0,0,212,1,1
174,0,0,0,2,1,1
175,0,0,0,2,1,1
175,1,3,48,8,1,1
175,2,3,80,14,1,1
175,3,3,100,23,1,1
175,4,3,124,37,1,1
175,5,3,172,53,1,1
175,6,3,208,70,1,1
175,7,0,211,80,1,1
175,8,0,240,93,1,1
175,9,3,271,95,1,1
175,10,2,275,109,1,1
175,11,2,257,113,1,1
175,12,3,287,115,1,1
175,13,3,310,118,1,1
175,14,3,331,124,1,1
175,15,3,343,126,1,1
175,16,1,345,129,0,1
175,17,3,367,139,0,1
175,18,3,386,141,0,1
175,19,3,413,155,0,1
175,20,3,431,159,0,1
175,21,1,434,162,0,1
175,22,1,507,168,0,1
176,0,3,85,37,-1,1.0
176,1,0,105,40,-1,1.0
176,2,2,4,43,-1,1.0
176,3,3,140,64,-1,1.0
176,4,3,166,66,-1,1.0
176,5,3,183,69,-1,1.0
176,6,0,227,74,-1,1.0
176,7,3,261,76,-1,1.0
176,8,3,315,77,-1,1.0
176,9,3,362,83,-1,1.0
176,10,3,396,85,-1,1.0
176,11,3,421,86,-1,1.0
176,12,3,450,89,-1,1.0
176,13,3,474,92,-1,1.0
176,14,0,490,95,-1,1.0
176,15,3,525,97,-1,1.0
176,16,3,559,99,-1,1.0
176,17,3,607,103,-1,1.0
176,18,3,635,111,-1,1.0
176,19,3,691,120,-1,1.0
176,20,3,713,123,-1,1.0
176,21,0,781,131,-1,1.0
176,22,0,0,1,1,1.0
176,23,3,25,5,1,1.0
176,24,4,36,17,1,2.0
177,0,0,0,1,1,1
178,0,0,0,1,1,1
178,1,3,103,13,1,1
178,2,3,180,32,1,1
178,3,3,243,50,1,1
179,0,0,0,1,1,1
179,1,0,412,416,1,1
179,2,0,414,422,1,1
179,3,0,418,435,1,1
179,4,0,423,449,1,1
179,5,0,513,547,1,1
179,6,0,518,560,1,1
180,0,0,0,1,1,1
180,1,0,227,252,1,1
180,2,0,231,265,1,1
180,3,0,370,828,1,1
181,0,0,0,1,1,1
181,1,0,5,317,1,1
182,0,0,0,6,1,1
183,0,0,0,7,1,1
184,0,0,0,4,1,1
184,1,0,18,49,1,1
184,2,0,458,840,1,1
185,0,0,0,3,1,1
186,0,0,0,1,1,1
186,1,0,4,10,1,1
186,2,0,5,23,1,1
186,3,0,9,33,1,1
186,4,0,13,40,1,1
186,5,0,159,199,1,1
186,6,0,170,217,1,1
186,7,0,199,259,1,1
186,8,0,204,309,1,1
186,9,0,209,316,1,1
186,10,0,270,385,1,1
186,11,0,276,399,1,1
186,12,0,289,414,1,1
186,13,0,294,429,1,1
186,14,0,310,448,1,1
186,15,0,322,469,1,1
186,16,0,335,490,1,1
186,17,0,341,503,1,1
186,18,0,370,542,1,1
186,19,0,390,565,1,1
186,20,0,395,577,1,1
186,21,0,402,589,1,1
186,22,0,406,597,1,1
186,23,0,411,617,1,1
186,24,0,415,632,1,1
186,25,0,418,657,1,1
186,26,0,423,671,1,1
186,27,0,430,682,1,1
186,28,0,445,702,1,1
186,29,0,459,720,1,1
186,30,0,464,732,1,1
186,31,0,467,744,1,1
186,32,0,472,758,1,1
186,33,0,476,782,1,1
186,34,0,479,798,1,1
186,35,0,482,825,1,1
186,36,2,494,1015,0,1
186,37,3,518,1027,0,1
186,38,0,522,1034,1,1
186,39,0,541,1056,1,1
187,0,0,0,2,1,1
188,0,0,0,2,1,1
189,0,0,0,3,1,1
190,0,0,0,1,1,1
191,0,0,0,1,1,1
192,0,0,0,1,1,1
192,1,0,208,266,1,1
192,2,2,273,336,1,1
193,0,1,127,3,0,1
193,1,0,127,5,1,1
193,2,3,148,9,1,1
193,3,2,168,36,1,1
193,4,2,166,39,1,1
193,5,2,167,44,1,1
193,6,2,196,79,1,1
193,7,2,229,123,1,1
193,8,2,335,239,1,1
193,9,1,335,241,0,1
193,10,0,335,297,1,1
193,11,2,403,371,1,1
193,12,1,429,397,0,1
193,13,0,429,564,1,1
194,0,0,0,1,1,1
195,0,0,0,1,1,1
195,1,0,5,9,1,1
195,2,0,6,15,1,1
195,3,0,9,27,1,1
195,4,0,33,57,1,1
195,5,0,45,83,1,1
195,6,0,49,94,1,1
195,7,0,53,106,1,1
195,8,0,59,122,1,1
195,9,0,63,146,1,1
195,10,0,69,158,1,1
195,11,0,74,169,1,1
195,12,1,84,184,0,1
195,13,0,84,195,1,1
195,14,1,88,199,0,1
195,15,0,88,226,1,1
195,16,1,91,229,0,1
195,17,0,91,239,1,1
195,18,1,96,244,0,1
195,19,0,96,254,1,1
195,20,1,99,257,0,1
195,21,0,99,268,1,1
195,22,1,104,273,0,1
195,23,0,104,280,1,1
195,24,1,110,286,0,1
195,25,0,110,294,1,1
195,26,1,114,298,0,1
195,27,0,114,321,1,1
195,28,1,120,327,0,1
195,29,0,120,337,1,1
195,30,1,126,343,0,1
195,31,0,126,353,1,1
195,32,1,132,359,0,1
195,33,0,132,363,1,1
195,34,1,140,371,0,1
195,35,0,140,374,1,1
195,36,1,153,387,0,1
195,37,0,153,391,1,1
196,0,0,0,11,1,1
196,1,0,1,23,1,1
196,2,0,3,33,1,1
196,3,0,7,50,1,1
196,4,0,97,144,1,1
196,5,2,236,294,1,1
197,0,0,0,1,1,1
197,1,3,52,5,1,1
197,2,3,75,9,1,1
197,3,3,90,11,1,1
197,4,3,106,13,1,1
197,5,2,399,318,1,1
198,0,0,0,1,1,1
198,1,0,45,84,1,1
199,0,0,0,1,1,1
200,0,0,0,1,1,1
201,0,0,0,2,1,1
202,0,0,1,4,1,1
203,0,0,0,1,1,1
204,0,0,0,1,1,1.0
204,1,6,16,15,1,1.0
205,0,0,0,1,1,1
205,1,2,89,80,1,1
205,2,2,103,106,1,1
205,3,2,35,134,0,1
205,4,2,138,150,0,1
205,5,3,228,227,0,1
205,6,2,400,355,0,1
206,0,0,0,1,1,1
207,0,0,0,1,1,1
208,0,0,0,1,1,1
208,1,0,39,44,1,1
208,2,0,47,54,1,1
208,3,0,61,71,1,1
208,4,1,176,189,0,1
208,5,0,176,192,1,1
208,6,1,181,197,0,1
208,7,0,181,200,1,1
209,0,0,0,5,1,1
209,1,3,175,9,0,1
209,2,0,179,20,1,1
209,3,0,184,40,1,1
209,4,0,192,50,1,1
209,5,0,193,55,1,1
209,6,2,196,66,1,1
209,7,0,197,70,1,1
209,8,0,202,85,1,1
209,9,0,233,122,1,1
209,10,1,238,127,0,1
209,11,0,238,131,1,1
209,12,0,259,155,1,1
209,13,1,261,157,0,1
209,14,0,261,161,1,1
209,15,1,264,164,0,1
209,16,0,264,168,1,1
209,17,1,269,173,0,1
209,18,0,269,176,1,1
209,19,1,277,184,0,1
209,20,0,277,189,1,1
209,21,1,283,195,0,1
209,22,0,283,200,1,1
209,23,1,287,204,0,1
209,24,0,287,215,1,1
209,25,1,297,225,0,1
209,26,0,297,229,1,1
209,27,1,307,239,0,1
209,28,0,307,244,1,1
209,29,1,312,249,0,1
209,30,0,312,253,1,1
209,31,1,316,257,0,1
209,32,0,316,264,1,1
209,33,1,322,270,0,1
209,34,0,322,295,1,1
209,35,1,337,309,0,1
209,36,0,337,312,1,1
209,37,2,376,356,1,1
209,38,1,376,357,0,1
209,39,0,376,360,1,1
209,40,1,386,372,0,1
209,41,0,386,375,1,1
209,42,1,404,397,0,1
209,43,0,404,399,1,1
209,44,1,409,404,0,1
209,45,0,409,432,1,1
209,46,1,431,455,0,1
209,47,0,431,468,1,1
210,0,0,0,1,1,1
210,1,0,82,84,1,1
210,2,1,96,102,0,1
210,3,0,96,107,1,1
210,4,2,176,196,1,1
210,5,2,172,199,1,1
210,6,2,262,294,1,1
211,0,0,0,2,1,1
212,0,0,0,2,1,1
213,0,0,0,3,1,1
214,0,0,0,2,1,1
214,1,2,86,109,1,1
214,2,2,88,122,1,1
214,3,3,116,135,1,1
214,4,1,142,161,0,1
214,5,0,142,167,1,1
214,6,1,205,229,0,1
214,7,0,205,236,1,1
214,8,1,354,384,0,1
214,9,0,354,392,1,1
215,0,0,0,1,1,1
216,0,0,0,1,1,1
217,0,0,0,3,1,1
218,0,0,0,1,1,1
218,1,0,747,3748,1,1
219,0,0,0,1,1,1
219,1,2,132,203,0,1
219,2,0,231,306,1,1
219,3,0,232,420,1,1
219,4,0,245,569,1,1
219,5,0,279,659,1,1
219,6,0,294,676,1,1
219,7,0,295,2353,1,1
219,8,0,300,2361,1,1
219,9,0,303,2399,1,1
219,10,0,385,2485,1,1
219,11,0,390,2939,1,1
219,12,0,442,3063,1,1
220,0,0,0,1,1,1
220,1,0,1003,999,1,1
221,0,0,0,1,1,1
221,1,0,668,671,1,1
222,0,0,0,1,1,1
222,1,0,16,31,1,1
223,0,0,0,1,1,1
224,0,0,0,1,1,1
224,1,0,18,12,1,1
224,2,0,49,17,1,1
224,3,3,94,20,1,1
224,4,3,107,28,1,1
224,5,3,150,43,1,1
224,6,3,163,47,1,1
224,7,3,185,49,1,1
224,8,3,225,54,1,1
224,9,3,256,56,1,1
224,10,2,249,58,1,1
224,11,3,261,62,1,1
224,12,3,318,68,1,1
224,13,3,350,70,1,1
224,14,0,382,73,1,1
224,15,3,419,74,1,1
224,16,3,487,80,1,1
224,17,3,525,81,1,1
224,18,3,548,84,1,1
224,19,0,581,87,1,1
224,20,3,638,89,1,1
224,21,0,683,96,1,1
224,22,3,712,98,1,1
224,23,3,749,103,1,1
224,24,3,786,105,1,1
224,25,3,793,107,1,1
225,0,0,0,1,1,1
226,0,0,0,1,1,1
226,1,3,238,7,1,1
226,2,3,387,11,1,1
227,0,0,0,1,1,1
227,1,3,273,6,1,1
228,0,0,0,2,1,1
228,1,0,183,154,1,1
229,0,0,0,229,1,1.0
229,1,4,2,4,1,2.0
230,0,0,0,2,1,1
231,0,0,0,1,1,1
231,1,0,8,12,1,1
231,2,0,11,19,1,1
231,3,0,13,71,1,1
231,4,0,253,397,1,1
231,5,0,268,430,1,1
232,0,0,0,1,1,1.0
232,1,3,101,36,1,1.0
232,2,3,176,43,1,1.0
232,3,0,230,104,1,1.0
232,4,0,311,136,1,1.0
232,5,3,358,137,1,1.0
232,6,2,370,141,1,1.0
232,7,3,394,153,1,1.0
232,8,2,401,175,1,1.0
232,9,3,413,176,1,1.0
232,10,3,430,180,1,1.0
232,11,2,421,185,1,1.0
232,12,3,442,190,1,1.0
232,13,2,438,194,1,1.0
232,14,3,476,198,1,1.0
232,15,6,40,35,1,1.0
233,0,0,0,1,1,1
234,0,0,0,2,1,1
235,0,0,0,1,1,1
236,0,0,0,1,1,1.0
236,1,2,109,330,1,1.0
236,2,0,113,354,1,1.0
236,3,2,138,384,0,1.0
236,4,0,139,388,1,1.0
236,5,0,37,411,1,1.0
236,6,2,78,163,1,1.0
236,7,1,92,206,0,1.0
236,8,0,92,235,1,1.0
236,9,2,26,242,1,1.0
236,10,2,60,268,1,1.0
236,11,2,59,270,0,1.0
236,12,1,59,270,0,1.0
236,13,6,115,329,0,1.0
237,0,0,0,1,1,1
237,1,0,17,354,1,1
237,2,0,21,968,1,1
238,0,0,0,13,1,1
238,1,0,16,37,1,1
238,2,0,142,176,1,1
238,3,0,149,189,1,1
238,4,1,158,196,0,1
238,5,0,158,202,1,1
238,6,0,169,239,1,1
239,0,0,0,6,1,1
239,1,0,60,77,1,1
239,2,0,79,107,1,1
239,3,2,199,260,0,1
239,4,2,217,321,0,1
239,5,0,221,780,1,1
239,6,0,407,971,1,1
239,7,0,422,993,1,1
239,8,0,438,1019,1,1
239,9,0,447,1035,1,1
239,10,0,465,1067,1,1
239,11,0,475,1088,1,1
239,12,0,485,1111,1,1
239,13,0,493,1129,1,1
239,14,0,503,1141,1,1
240,0,0,0,5,1,1
241,0,0,0,2,1,1.0
241,1,4,5,7,1,1.5
242,0,0,0,2,1,1
242,1,0,9,16,1,1
243,0,0,0,8,1,1
244,0,0,0,1,1,1
244,1,3,184,156,0,1
244,2,3,201,164,0,1
244,3,3,248,186,0,1
244,4,3,259,195,0,1
244,5,3,285,238,0,1
244,6,0,286,243,1,1
245,0,0,0,1,1,1
245,1,3,119,7,1,1
245,2,3,160,9,1,1
245,3,3,186,15,1,1
245,4,3,199,18,1,1
245,5,1,211,21,0,1
245,6,0,211,354,1,1
245,7,1,318,461,0,1
245,8,0,318,482,1,1
246,0,0,0,1,1,1
247,0,0,0,1,1,1
247,1,0,59,61,1,1
247,2,0,80,92,1,1
247,3,0,85,103,1,1
247,4,0,94,115,1,1
247,5,0,112,135,1,1
247,6,0,117,149,1,1
247,7,0,122,158,1,1
247,8,0,131,172,1,1
247,9,0,172,216,1,1
248,0,0,0,1,1,1
248,1,0,167,245,1,1
249,0,0,0,1,1,1
249,1,2,0,55,1,1
249,2,0,85,311,1,1
250,0,0,0,1,1,1
250,1,2,178,187,1,1
250,2,2,265,286,1,1
251,0,0,0,1,1,1
251,1,0,268,314,1,1
252,0,0,0,1,1,1
252,1,0,25,42,1,1
252,2,2,31,57,1,1
252,3,0,31,83,1,1
252,4,2,94,170,1,1
252,5,1,101,199,0,1
252,6,0,101,300,1,1
252,7,2,260,468,1,1
252,8,1,284,492,0,1
252,9,0,284,512,1,1
252,10,1,354,582,0,1
252,11,2,347,587,0,1
252,12,1,347,588,0,1
252,13,1,348,595,0,1
252,14,0,348,611,1,1
253,0,3,31,1,-1,1
253,1,0,77,6,-1,1
253,2,3,189,9,-1,1
253,3,3,253,24,-1,1
253,4,3,330,31,-1,1
253,5,0,387,36,-1,1
253,6,3,443,37,-1,1
253,7,3,478,45,-1,1
254,0,2,0,4,-1,1
255,0,3,98,2,-1,1
255,1,2,46,6,-1,1
255,2,3,101,11,-1,1
255,3,0,132,14,-1,1
255,4,3,171,17,-1,1
256,0,0,0,1,1,1.0
256,1,0,8,56,1,1.0
256,2,0,96,120,1,1.0
256,3,1,102,124,0,1.0
256,4,2,99,127,0,1.0
256,5,1,111,137,0,1.0
256,6,2,86,140,0,1.0
256,7,3,112,148,0,1.0
256,8,0,128,158,1,1.0
256,9,1,135,168,0,1.0
256,10,0,158,187,1,1.0
256,11,0,175,242,1,1.0
256,12,2,173,246,1,1.0
256,13,1,179,278,0,1.0
256,14,0,231,506,1,1.0
256,15,2,259,557,1,1.0
256,16,1,270,563,0,1.0
256,17,1,273,592,0,1.0
256,18,1,258,603,0,1.0
256,19,0,258,648,1,1.0
256,20,1,308,674,0,1.0
256,21,0,308,687,1,1.0
256,22,1,344,706,0,1.0
256,23,4,62,99,0,2.0
257,0,0,0,1,1,1
257,1,0,2,141,1,1
258,0,0,0,1,1,1
258,1,0,8,12,1,1
258,2,0,11,21,1,1
258,3,0,15,30,1,1
258,4,0,20,293,1,1
258,5,0,66,342,1,1
258,6,0,185,467,1,1
258,7,0,189,479,1,1
258,8,0,198,498,1,1
258,9,0,204,516,1,1
258,10,0,241,559,1,1
258,11,0,247,569,1,1
258,12,0,251,580,1,1
258,13,0,257,591,1,1
258,14,0,264,605,1,1
258,15,0,270,616,1,1
259,0,0,0,0,1,1.0
259,1,0,7,22,1,1.0
259,2,1,182,163,0,1.0
259,3,1,187,174,0,1.0
259,4,0,187,178,1,1.0
259,5,1,195,185,0,1.0
259,6,0,195,189,1,1.0
259,7,1,207,199,0,1.0
259,8,1,215,209,0,1.0
259,9,0,215,212,1,1.0
259,10,1,227,222,0,1.0
259,11,0,227,225,1,1.0
259,12,1,234,231,0,1.0
259,13,0,234,234,1,1.0
259,14,1,242,241,0,1.0
259,15,1,251,251,0,1.0
259,16,0,251,255,1,1.0
259,17,0,255,260,1,1.0
259,18,1,263,267,0,1.0
259,19,0,263,271,1,1.0
259,20,1,269,276,0,1.0
259,21,0,269,279,1,1.0
259,22,0,277,290,1,1.0
259,23,1,283,295,0,1.0
259,24,0,283,299,1,1.0
259,25,1,301,314,0,1.0
259,26,0,301,317,1,1.0
259,27,0,312,331,1,1.0
259,28,1,316,335,0,1.0
259,29,0,316,341,1,1.0
259,30,1,321,345,0,1.0
259,31,1,331,358,0,1.0
259,32,0,331,364,1,1.0
259,33,0,338,372,1,1.0
259,34,1,344,377,0,1.0
259,35,1,354,391,0,1.0
259,36,0,354,394,1,1.0
259,37,1,385,419,0,1.0
259,38,0,392,431,1,1.0
259,39,1,397,435,0,1.0
259,40,0,397,442,1,1.0
259,41,1,407,459,0,1.0
259,42,1,413,474,0,1.0
259,43,0,413,481,1,1.0
259,44,1,417,485,0,1.0
259,45,0,436,524,1,1.0
259,46,1,442,529,0,1.0
259,47,0,442,534,1,1.0
259,48,1,446,538,0,1.0
259,49,1,452,548,0,1.0
259,50,0,452,556,1,1.0
259,51,1,457,560,0,1.0
259,52,0,457,569,1,1.0
259,53,1,461,573,0,1.0
259,54,0,461,583,1,1.0
259,55,1,465,587,0,1.0
259,56,0,465,594,1,1.0
259,57,1,469,597,0,1.0
259,58,0,469,605,1,1.0
259,59,1,473,609,0,1.0
259,60,1,481,626,0,1.0
259,61,0,481,630,1,1.0
259,62,1,488,636,0,1.0
259,63,4,0,1,1,1.25
260,0,0,0,0,1,1.0
260,1,0,8,10,1,1.0
260,2,1,21,39,0,1.0
260,3,0,37,78,1,1.0
260,4,0,50,110,1,1.0
260,5,0,54,121,1,1.0
260,6,1,58,124,0,1.0
260,7,0,58,131,1,1.0
260,8,0,62,139,1,1.0
260,9,1,67,143,0,1.0
260,10,1,76,167,0,1.0
260,11,0,76,173,1,1.0
260,12,1,84,179,0,1.0
260,13,0,84,184,1,1.0
260,14,1,88,187,0,1.0
260,15,0,88,194,1,1.0
260,16,1,92,197,0,1.0
260,17,1,99,206,0,1.0
260,18,0,99,211,1,1.0
260,19,1,106,216,0,1.0
260,20,0,106,223,1,1.0
260,21,1,114,233,0,1.0
260,22,2,111,237,0,1.0
260,23,0,118,245,1,1.0
260,24,1,119,246,0,1.0
260,25,0,121,259,1,1.0
260,26,1,128,270,0,1.0
260,27,1,132,282,0,1.0
260,28,0,132,290,1,1.0
260,29,1,137,294,0,1.0
260,30,0,137,300,1,1.0
260,31,1,141,303,0,1.0
260,32,0,141,329,1,1.0
260,33,0,151,339,1,1.0
260,34,0,172,361,1,1.0
260,35,1,224,396,0,1.0
260,36,4,0,1,0,1.5
261,0,2,49,100,-1,1.0
261,1,2,119,159,-1,1.0
261,2,1,213,319,0,1.0
261,3,0,213,405,1,1.0
261,4,0,0,1,1,1.0
261,5,4,1,3,1,1.5
262,0,0,0,1,1,1
262,1,0,2,10,1,1
262,2,0,21,9673,1,1
262,3,0,27,10360,1,1
262,4,2,30,10384,1,1
262,5,0,131,11168,1,1
262,6,2,280,11353,1,1
263,0,1,9,8,0,1.0
263,1,3,499,27,1,1.0
263,2,0,0,1,1,1.0
263,3,4,4,6,1,2.0
264,0,0,0,1,1,1
264,1,0,34,44,1,1
264,2,0,82,125,1,1
264,3,1,155,203,0,1
264,4,0,155,265,1,1
264,5,1,166,276,0,1
264,6,0,166,285,1,1
264,7,2,242,376,1,1
264,8,1,235,380,0,1
264,9,0,235,413,1,1
265,0,1,99,336,0,1.0
265,1,0,167,394,1,1.0
265,2,2,194,415,1,1.0
265,3,0,0,1,1,1.0
265,4,1,2,3,0,1.0
265,5,0,2,259,1,1.0
265,6,4,58,316,1,2.0
266,0,0,0,1,1,1
267,0,0,0,2,1,1
268,0,0,0,1,1,1
269,0,0,0,1,1,1
270,0,0,0,1,1,1
271,0,0,0,1,1,1
272,0,0,0,1,1,1
273,0,0,0,1,1,1
274,0,0,0,2,1,1
275,0,0,0,1,1,1
275,1,0,140,146,1,1
